algorithm,compound,ThreeTen_Helix,A_Helix,Pi_Helix,Bend,B_Bridge,B_Strand,Turn,3-Helical Turn,Alpha-Helix,B_Strand,Beta-Turn,Irregular Beta Strand,Left-handed Turn,Other Tight Turn,Unclassified,3-10 helix,Alpha-helix,Beta-bulge,Beta-cap,Beta-strand,Ext. beta-strand,Gamma-turn,Hairpin,Helix-cap,Left turn 2,Left-handed helix,Pi-helix,Polyproline-helix,Schellman turn,Turn 1,Turn 2,Turn 8,Turn-cap,Unclassified,RMSD,SASA_polar,SASA_nonpolar,Rgyr,NOE_repl_merged,Hbond_native_bb,Hbond_bb,Hbond_native_bb_0.25_120,Hbond_bb_0.25_120,Energy,Jvalue
45A4,3wp5,4,13,1,30,5,113,15,4,20,73,2,7,1,13,105,2,13,2,21,49,4,9,3,7,1,1,1,5,2,1,1,2,2,105,0.216214174,59.001933,12.91248381,1.625488615,,84,104,91,118,-177.6077666,
45A4,3wp5,4,12,1,31,5,114,14,5,22,81,2,8,1,12,94,2,14,3,29,48,4,7,3,8,1,1,1,6,2,1,1,2,2,94,0.197814918,61.29794871,14.36292502,1.636819515,,89,106,96,118,-177.6005558,
45A4,4lfq,3,15,2,3,0,0,6,2,13,2,1,1,0,1,14,1,10,1,2,1,1,1,1,2,0,0,2,1,1,1,1,1,1,14,0.181080792,14.83808852,6.582625836,0.881704544,,8,13,9,15,-425.8324005,
45A4,4lfq,3,11,2,4,2,4,7,2,12,2,1,1,0,1,16,1,9,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,16,0.17298313,14.67228242,6.656375323,0.869822008,,8,11,9,13,-425.8305998,
45A4,4lfq,3,12,2,3,2,3,6,2,13,2,1,1,0,1,13,1,10,1,2,1,1,1,1,3,0,0,2,1,0,1,0,1,1,13,0.170896818,15.19843058,5.826617873,0.869867011,,9,12,10,14,-425.872789,
45A4,4mhp,5,110,4,40,6,41,25,13,117,59,3,15,1,11,105,5,102,3,31,27,2,7,2,14,1,1,2,12,2,3,2,2,5,105,0.227840568,90.27366179,21.51674771,1.947833203,,115,144,124,156,-165.9738241,
45A4,4mhp,6,109,5,39,7,46,23,12,117,62,3,11,1,11,107,5,101,3,31,29,2,7,2,16,1,1,2,8,2,3,1,2,5,107,0.180493098,93.1477724,19.10697485,1.929486871,,115,133,126,161,-166.0082902,
45A4,4mhp,4,112,4,43,9,40,18,10,118,55,3,13,1,10,114,4,103,3,31,23,2,7,1,13,1,0,2,11,2,2,1,2,4,114,0.174134424,87.40836746,20.04693189,1.926267337,,112,141,120,159,-166.0133978,
53A6,1aey,3,0,0,7,4,22,5,2,4,24,1,2,1,2,20,1,2,1,14,10,1,2,1,2,1,1,1,2,1,1,1,1,1,20,0.1203363,27.82741912,6.782271015,1.0695841,,18,23,22,25,-277.6479792,
53A6,1aey,3,0,0,6,4,23,6,2,6,24,2,2,1,2,19,1,2,2,12,12,1,1,1,4,1,0,1,2,1,1,1,1,1,19,0.113514636,26.16881514,7.086552523,1.060001346,,21,25,25,27,-277.6043838,
53A6,1aey,3,0,0,7,3,23,6,2,5,24,2,2,1,2,19,1,2,2,11,12,1,2,1,3,1,0,1,2,1,1,1,1,1,19,0.133485074,26.55587812,7.626059632,1.075750275,,20,24,24,26,-277.5649846,
53A6,1afi,2,22,1,2,1,21,12,3,24,19,1,2,1,4,16,2,21,1,7,11,1,2,2,3,1,0,1,2,2,1,1,1,1,16,0.146652096,28.33945345,7.710885378,1.144956351,0.011,19,38,29,41,-450.7200764,
53A6,1afi,2,20,1,8,1,19,7,2,23,19,1,2,0,2,19,2,19,1,8,10,1,2,1,3,0,0,2,2,1,1,1,1,1,19,0.147926034,28.35598688,8.846759886,1.161745833,,16,33,26,36,-450.7478377,
53A6,1afi,2,21,1,4,1,20,10,3,23,19,1,2,0,5,16,2,20,1,8,10,1,2,2,3,0,0,1,2,2,1,1,1,1,16,0.17010512,28.47981217,7.474100133,1.142733744,,18,37,29,40,-450.7253299,
53A6,1aki,3,42,5,24,5,10,20,7,47,14,3,4,1,6,47,3,36,2,8,6,1,2,3,8,1,1,3,2,2,2,1,2,3,47,0.24217914,46.3337265,9.447354249,1.437178001,0.014,33,50,36,55,-202.3312468,1.7
53A6,1aki,4,41,2,20,6,9,19,6,46,14,3,4,1,6,47,3,35,1,8,5,1,2,2,8,1,1,2,3,2,2,2,1,3,47,0.220397146,45.62660723,10.04012717,1.433988285,,38,55,41,61,-202.3272275,
53A6,1aki,4,39,4,21,6,8,20,7,45,13,2,3,1,7,49,3,35,1,7,6,1,2,3,8,1,1,2,2,2,2,1,1,3,49,0.18950735,45.37652617,10.30820603,1.438629413,,38,53,41,59,-202.3062555,
53A6,1amm,4,4,5,28,12,57,25,5,16,59,5,8,4,9,65,2,5,6,22,36,2,2,2,10,1,4,2,2,5,2,4,2,2,65,0.209417348,56.1747935,14.91994924,1.708549218,,62,74,66,81,-171.4457855,
53A6,1amm,4,4,0,32,11,54,24,6,16,57,5,8,4,10,66,2,5,5,22,33,2,3,3,11,0,4,1,3,5,2,4,2,3,66,0.190720168,56.19067521,14.78392974,1.740365476,,59,71,63,78,-171.4630901,
53A6,1amm,4,8,0,29,11,55,20,5,19,59,5,8,3,7,65,2,7,6,22,36,2,2,2,11,1,3,1,3,4,1,3,2,3,65,0.150641036,56.159557,15.46864336,1.717690167,,63,71,66,77,-171.484489,
53A6,1bta,3,40,2,9,2,16,7,3,38,14,1,3,1,3,25,2,35,1,5,9,1,2,1,3,1,1,1,2,1,1,1,1,1,25,0.148718062,32.69580998,8.66029686,1.240076573,,26,47,37,51,-309.5094769,3
53A6,1bta,3,41,2,9,1,16,7,3,39,14,1,2,1,3,25,2,36,2,5,9,1,2,1,3,1,0,1,2,1,1,1,1,1,25,0.127951822,31.52594873,9.084235232,1.235235882,,26,49,39,53,-309.5497332,
53A6,1bta,3,38,2,8,2,16,9,3,36,14,1,2,1,4,25,2,33,1,6,9,1,3,1,3,1,0,1,2,1,1,1,1,1,25,0.16906697,32.99097099,8.731203077,1.247009059,,25,47,36,51,-309.4995836,
53A6,1d3z,3,7,0,8,3,20,14,3,15,19,1,4,1,4,28,2,10,1,9,9,1,3,1,5,1,1,1,3,1,1,1,1,1,28,0.253520796,35.37731815,4.790189504,1.206346036,0.084,24,30,25,34,-479.1994901,1.7
53A6,1d3z,3,11,0,6,2,24,16,2,17,21,1,4,1,3,25,2,13,1,10,11,1,2,1,4,1,1,1,3,1,1,1,1,1,25,0.136153038,34.53328635,5.169264658,1.18967597,,29,35,31,38,-479.2931915,
53A6,1d3z,3,11,0,7,2,21,13,3,18,20,1,4,1,4,24,2,14,1,9,10,1,2,1,4,1,1,1,3,1,1,1,1,1,24,0.157467124,34.53585388,4.694583887,1.198358343,,29,34,31,38,-479.2126405,
53A6,1e8l,2,43,6,12,7,9,21,6,47,13,2,2,1,7,49,2,36,2,7,6,1,2,4,8,1,1,3,1,2,1,1,1,3,49,0.264674508,46.84394248,10.29425188,1.44578484,0.01,23,54,31,60,-223.6107168,1.7
53A6,1e8l,2,45,2,22,3,8,20,7,47,13,3,3,1,7,46,3,39,2,8,5,1,2,3,7,1,1,2,2,3,2,2,1,3,46,0.183521422,43.66904911,11.56949728,1.433532412,,24,54,31,61,-223.6939912,
53A6,1e8l,2,37,2,18,4,9,23,7,43,13,2,4,1,7,49,3,32,2,6,6,1,2,3,9,1,1,2,3,3,2,2,1,3,49,0.221391716,45.62675933,9.554303436,1.431127346,,23,50,29,56,-223.6581301,
53A6,1ew4,2,27,2,10,2,37,15,3,32,28,1,3,1,5,32,2,26,2,9,19,1,3,1,5,1,1,2,2,2,1,1,1,1,32,0.15414404,39.87046122,7.597700423,1.373585062,,46,54,48,58,-232.1056301,
53A6,1ew4,3,24,2,20,2,29,8,2,27,25,1,4,1,4,40,1,22,1,10,15,1,3,1,4,1,0,1,3,1,1,1,1,1,40,0.233357136,41.11047867,8.20171168,1.402697623,,38,45,39,50,-232.0850667,
53A6,1ew4,2,29,1,10,2,36,13,3,28,28,1,3,1,5,36,1,25,1,10,18,1,3,1,3,1,1,1,3,2,1,1,1,1,36,0.195979712,42.89900401,8.346285953,1.422994576,,46,53,47,57,-232.050408,
53A6,1faz,2,69,2,16,0,0,5,4,63,11,1,3,1,3,34,2,59,2,8,3,1,2,1,3,1,0,1,2,1,2,1,1,2,34,0.319935988,38.70985226,15.21105573,1.50025446,,47,59,51,64,-201.7380929,
53A6,1faz,2,69,0,19,0,0,5,5,66,8,1,3,1,2,36,3,60,1,5,3,1,2,1,5,1,0,2,2,1,1,1,1,2,36,0.294620148,40.01170077,17.16553247,1.462496673,,46,57,49,62,-201.724971,
53A6,1faz,3,73,2,14,0,0,5,4,68,8,1,4,1,2,32,3,64,2,5,3,1,2,1,3,1,0,2,3,1,1,1,1,2,32,0.31643329,39.84817271,16.65140072,1.495539134,,49,62,53,67,-201.7680626,
53A6,1fl0,3,8,0,26,8,52,23,6,19,51,4,11,1,11,58,2,10,2,35,16,1,4,4,9,1,1,1,10,3,2,2,2,2,58,0.220058186,55.62160587,11.89837094,1.550628599,,46,65,49,72,-211.1003746,
53A6,1fl0,3,4,0,31,6,50,22,6,13,49,3,12,1,10,68,2,5,2,30,18,1,4,4,8,1,1,1,10,3,2,2,2,3,68,0.245943556,53.91866425,11.40809576,1.519780588,,44,61,46,68,-211.076449,
53A6,1fl0,3,6,0,26,6,47,22,5,18,51,3,14,1,12,58,2,9,2,31,20,1,6,4,7,1,1,2,13,2,2,2,2,2,58,0.316251582,56.58340252,11.41526789,1.579573044,,44,56,47,62,-211.0570294,
53A6,1it5,2,69,5,16,0,0,5,5,63,7,1,4,1,3,37,3,58,1,5,3,1,2,1,4,1,0,2,3,1,2,1,1,2,37,0.310211354,38.6693218,16.17748934,1.465003607,,45,55,49,61,-199.9393747,
53A6,1it5,2,69,4,16,0,0,7,5,64,7,1,4,1,2,37,2,59,2,5,2,1,2,1,4,1,1,2,3,1,2,1,1,2,37,0.226779486,39.32766731,15.5451606,1.445073139,,43,58,48,63,-199.936646,
53A6,1it5,2,65,2,17,2,4,5,5,62,9,1,6,1,3,34,3,57,2,6,3,1,2,1,3,1,0,2,4,1,1,1,1,2,34,0.384627294,40.76094507,15.63972719,1.469304966,,42,57,46,62,-199.9232081,
53A6,1mjc,3,4,0,9,3,28,8,2,7,26,1,3,1,4,25,1,3,1,10,14,2,2,1,4,1,0,1,2,1,1,1,1,1,25,0.140124256,26.9391078,8.239369843,1.111381276,,24,27,25,30,-299.9136894,
53A6,1mjc,3,4,0,7,2,31,12,2,7,28,2,2,1,3,24,1,3,1,10,16,2,2,1,4,1,1,1,2,1,1,1,1,1,24,0.106874072,28.73375835,6.533714527,1.104162677,,24,29,25,32,-299.9290119,
53A6,1mjc,3,4,0,13,3,26,9,2,7,24,2,4,1,3,25,1,3,1,10,13,2,2,1,3,1,1,1,3,1,1,1,1,1,25,0.158599582,27.14142743,7.828700343,1.103584655,,23,28,25,30,-299.8480922,
53A6,1mvg,2,14,0,12,2,69,10,2,16,49,2,5,1,7,42,1,12,1,17,31,1,4,2,3,1,1,1,4,2,1,1,1,1,42,0.18989119,44.36041656,9.294682816,1.383747594,0.004,48,68,55,74,-221.7389702,1.7
53A6,1mvg,1,15,2,10,2,70,12,2,17,46,2,4,1,10,41,1,14,1,19,27,1,7,2,3,1,1,1,4,2,1,1,1,1,41,0.237136628,45.55098646,9.720936177,1.392723142,,50,68,57,74,-221.7260107,
53A6,1mvg,2,14,0,13,1,64,12,2,14,47,2,4,1,7,47,1,11,1,17,30,1,5,1,2,1,1,1,4,1,1,1,1,1,47,0.193392244,45.30772026,9.431767171,1.394151743,,45,62,51,68,-221.7413614,
53A6,1ng6,4,110,1,8,0,0,8,6,103,5,1,3,1,4,24,4,98,1,3,2,1,1,2,5,1,0,1,2,2,2,1,1,1,24,0.123827636,60.90818166,15.09098592,1.90269432,,86,93,90,100,-288.9125943,
53A6,1ng6,3,107,1,8,0,4,8,5,101,8,1,2,1,3,26,3,94,1,4,3,1,2,1,6,1,0,1,1,2,2,1,1,2,26,0.179335626,59.72773358,14.77543187,1.811703291,,80,88,84,95,-288.9458705,
53A6,1ng6,4,110,1,6,0,4,8,7,103,5,1,2,1,4,24,4,98,1,3,2,1,2,1,5,1,0,1,1,2,2,1,1,2,24,0.1212596,59.73444662,15.17744567,1.823432147,,86,93,90,101,-288.9212793,
53A6,1pgb,2,15,1,5,2,23,5,2,17,18,1,1,1,3,13,1,14,1,3,14,1,1,1,3,1,1,1,1,1,1,0,1,1,13,0.08602742,23.96063639,6.958472955,1.064078416,,29,31,30,33,-282.4240708,
53A6,1pgb,2,15,1,5,2,24,5,2,17,17,1,1,0,3,14,1,14,1,3,14,2,1,1,2,0,0,1,1,1,1,0,1,1,14,0.090234124,23.95269709,6.824427597,1.059826769,,29,30,30,32,-282.4528757,
53A6,1pgb,3,11,2,7,2,23,6,2,14,17,1,1,1,3,17,1,11,1,5,12,1,2,1,3,1,0,1,1,1,1,1,1,1,17,0.15696702,25.19083317,7.059071256,1.086737923,,25,27,26,29,-282.4795519,
53A6,1qk8,3,29,4,29,2,30,12,4,39,28,2,6,1,6,54,2,29,2,14,14,1,4,2,8,1,0,2,4,1,1,1,2,2,54,0.245864428,49.05392653,11.27123821,1.455726516,,41,54,43,60,-193.6625817,
53A6,1qk8,3,38,2,24,2,29,12,5,45,26,2,6,1,7,50,2,36,2,12,13,1,5,2,7,1,0,2,4,1,2,1,2,2,50,0.295532432,48.89614814,9.485928512,1.421696567,,43,60,46,67,-193.6040989,
53A6,1qk8,4,26,5,24,3,28,18,6,37,27,2,6,1,9,55,2,28,2,15,11,1,6,2,7,1,0,2,4,2,2,1,2,3,55,0.221944794,51.15055763,10.22243793,1.444550152,,42,55,45,62,-193.6375339,
53A6,1qqv,3,25,1,12,1,2,5,2,27,8,2,4,1,3,20,2,20,1,6,2,1,2,1,6,1,0,2,4,1,1,1,1,1,20,0.687582488,27.1818859,10.56436897,1.202596015,0.015,7,21,11,23,-307.5227931,2
53A6,1qqv,4,28,1,11,1,2,4,3,29,8,1,4,1,3,17,2,23,1,6,2,1,2,1,5,1,0,1,4,1,1,1,1,1,17,0.195508358,28.86516952,9.435814599,1.176301473,,11,24,16,27,-307.5206631,
53A6,1qqv,4,23,3,14,1,2,4,3,28,5,1,4,0,3,20,2,21,1,3,2,1,1,1,6,0,0,2,4,2,1,1,1,1,20,0.39331046,26.62590776,10.79437521,1.156460993,,9,25,13,28,-307.5090119,
53A6,1shg,3,0,0,6,4,22,6,2,5,24,2,2,1,2,19,1,2,1,12,12,1,1,1,3,1,0,1,1,1,1,1,1,1,19,0.080814338,26.16451505,6.758028195,1.056033611,,24,25,25,26,-301.0593633,
53A6,1shg,3,0,0,6,4,22,6,2,5,24,2,2,1,2,19,1,2,2,12,12,1,2,1,3,1,0,1,2,1,1,1,1,1,19,0.1141416,26.4898393,6.81517529,1.060293455,,23,24,25,26,-301.0262103,
53A6,1shg,3,0,0,7,3,22,5,2,5,25,2,2,1,2,18,1,2,1,13,11,1,1,1,3,1,0,1,1,1,1,1,1,1,18,0.114050104,26.883306,7.040501923,1.064471643,,21,23,23,25,-301.0136716,
53A6,1t2i,3,11,2,22,2,23,8,3,15,25,2,7,0,4,37,2,11,2,15,10,1,3,1,5,0,0,1,6,1,1,1,1,2,37,0.193138894,31.58235749,12.63455601,1.294906744,,25,33,27,36,-262.1260319,
53A6,1t2i,3,11,1,21,2,21,8,3,15,25,2,8,1,4,36,2,11,2,16,9,1,3,1,4,0,1,1,7,1,1,2,1,2,36,0.189775202,30.95702873,12.57622276,1.290371856,,24,32,26,35,-262.1554267,
53A6,1t2i,3,10,1,25,3,22,8,3,16,24,2,7,1,3,39,1,10,2,13,10,1,3,1,6,1,0,1,6,1,1,1,1,1,39,0.193065258,32.65779608,11.48759875,1.282813815,,24,34,26,38,-262.158714,
53A6,1tua,7,68,2,21,2,35,27,11,72,30,2,4,1,7,61,4,62,2,11,18,1,3,2,9,1,1,2,2,3,3,1,2,4,61,0.948939484,68.81298744,17.03174415,1.911299552,,73,90,77,98,-279.0934522,
53A6,1tua,7,83,4,13,2,33,23,11,81,31,2,4,1,7,52,5,71,2,12,18,1,3,2,7,1,1,3,3,4,3,1,1,3,52,0.84687809,64.7006142,18.70421243,1.894145611,,80,96,83,104,-279.158578,
53A6,1tua,7,85,3,13,2,33,23,8,85,31,2,2,1,7,52,5,75,1,12,19,1,2,2,8,1,1,2,2,4,2,1,1,2,52,0.363698126,68.05718283,16.97830917,1.859045912,,85,100,89,109,-279.1891383,
53A6,1tvq,2,13,0,9,2,67,13,2,12,50,3,3,1,6,46,1,10,1,18,32,1,4,2,2,1,1,1,2,1,1,2,2,1,46,0.211134238,45.9230131,9.189911917,1.405811283,0.003,58,63,62,68,-233.936428,1.8
53A6,1tvq,2,11,0,12,1,74,13,2,13,49,3,4,1,7,44,1,9,1,16,33,1,4,2,3,1,1,2,4,1,1,1,2,1,44,0.220702484,45.80603314,9.058048598,1.389063139,,60,67,64,72,-233.9344969,
53A6,1tvq,2,15,1,9,1,72,13,2,15,51,2,3,1,6,42,1,13,1,18,33,1,4,2,2,1,1,1,2,1,1,1,1,1,42,0.172313414,45.37766643,8.671072717,1.385888745,,62,70,66,76,-233.9496048,
53A6,1ubi,2,7,0,11,2,20,13,3,14,21,1,5,1,4,27,2,9,1,11,9,1,2,2,4,1,1,1,4,1,1,1,1,1,27,0.229537238,34.29349331,4.584434889,1.17085305,0.071,22,28,25,32,-308.4028089,1.4
53A6,1ubi,3,14,2,10,3,22,10,2,17,18,1,5,1,3,28,2,13,1,9,9,1,3,1,4,1,1,1,4,1,1,1,1,1,28,0.164591672,32.68921328,4.99866273,1.161542205,,27,33,29,37,-308.4566762,
53A6,1ubi,3,9,0,7,2,23,15,3,17,18,1,3,1,5,26,2,13,1,9,9,1,3,2,4,1,1,1,3,1,1,1,1,1,26,0.123191344,33.70322498,5.774484188,1.187658036,,26,32,29,36,-308.4672488,
53A6,1ucs,7,4,0,9,5,11,7,4,9,18,4,6,0,3,17,2,6,1,14,4,1,2,2,3,0,0,1,6,2,1,3,2,1,17,0.086063158,22.28703881,9.983329016,1.067946268,,22,25,24,28,-313.1149943,
53A6,1ucs,4,4,0,12,5,9,6,2,8,16,2,8,0,3,21,2,6,1,12,5,1,2,1,3,0,0,1,7,1,1,2,1,1,21,0.162225236,23.05183389,10.48730229,1.078029399,,17,22,19,25,-313.1360416,
53A6,1ucs,6,4,0,8,5,11,9,4,9,19,4,7,0,3,16,2,6,1,14,5,1,2,1,3,0,0,1,6,2,1,2,2,1,16,0.07751756,23.0472516,9.919809011,1.07660363,,22,25,25,28,-313.116693,
53A6,1ulr,1,23,1,7,2,30,6,2,23,20,1,2,1,5,33,1,20,1,6,14,1,3,2,3,1,1,1,1,2,1,0,1,1,33,0.166676974,31.01126296,10.8744619,1.232568048,,43,49,44,53,-280.7404063,
53A6,1ulr,1,24,1,10,2,33,3,2,23,21,1,2,1,5,32,1,20,1,5,15,1,3,2,3,1,0,1,2,1,1,1,1,1,32,0.15880658,31.31580813,10.24347666,1.218632142,,40,46,41,50,-280.8144931,
53A6,1ulr,1,25,1,9,1,30,4,2,25,21,1,2,1,4,31,1,22,1,6,15,1,2,2,3,1,1,1,1,2,1,1,1,1,31,0.11908369,31.13608417,11.22236197,1.218800509,,44,47,45,50,-280.8285942,
53A6,1uxz,3,4,0,24,3,66,5,2,6,53,2,6,1,6,56,1,1,2,19,32,2,4,1,4,1,1,1,3,2,1,1,1,2,56,0.112773232,37.15481002,9.560749905,1.359178281,,52,58,55,63,-192.7134541,
53A6,1uxz,3,0,0,25,3,63,6,2,6,52,2,4,1,6,57,1,2,2,18,32,2,4,1,4,1,1,1,2,2,1,1,1,2,57,0.120528496,38.7554367,9.209555391,1.374313634,,53,57,56,62,-192.7720902,
53A6,1uxz,3,0,0,21,4,63,7,2,6,52,2,4,1,7,56,1,2,2,19,31,2,4,2,4,1,1,1,3,2,1,1,1,1,56,0.12127023,38.29286621,9.363802651,1.355735416,,53,58,56,63,-192.7608387,
53A6,1yu5,2,30,1,13,0,0,3,2,29,5,1,4,0,2,22,2,23,1,4,2,1,1,1,5,0,0,1,3,1,1,1,1,1,22,0.366264182,29.44961058,10.73307706,1.254403423,,14,22,17,25,-305.7877247,2
53A6,1yu5,3,28,2,9,3,4,4,3,29,8,2,3,1,2,18,2,23,1,5,2,1,2,1,6,1,0,1,2,1,1,1,1,1,18,0.70615579,30.98519258,11.70105659,1.363317122,,15,23,17,26,-305.6982898,
53A6,1yu5,3,30,2,10,0,0,5,2,29,6,1,5,1,2,20,2,24,1,4,2,1,1,1,4,1,1,2,5,1,1,1,1,1,20,0.26492982,28.93495834,9.93748968,1.180009433,,15,26,17,30,-305.7882112,
53A6,1zlm,3,0,0,7,4,22,6,2,6,23,2,3,1,3,18,1,2,2,12,10,1,2,1,4,1,1,1,2,1,1,1,1,1,18,0.078062998,25.68040547,7.444129425,1.055765933,,24,25,25,27,-291.7352,
53A6,1zlm,3,0,0,7,4,22,6,2,5,23,2,3,1,2,19,1,2,2,12,10,1,2,1,4,0,1,1,2,1,1,1,1,1,19,0.079451568,25.90784507,7.389967203,1.055693259,,24,25,25,27,-291.7666912,
53A6,1zlm,3,0,0,7,4,22,6,2,6,23,2,3,1,3,18,1,2,2,12,10,1,2,1,4,0,1,1,2,1,1,1,1,1,18,0.077186202,25.81211481,7.508691073,1.056494265,,24,25,25,27,-291.705007,
53A6,1zvg,1,10,1,12,2,15,6,2,13,20,1,4,1,4,20,1,10,1,13,6,2,2,2,3,1,0,1,3,2,1,1,1,1,20,0.09837371,25.43520532,8.729688282,1.119108123,,20,23,21,26,-298.9091629,
53A6,1zvg,1,10,1,13,2,14,5,2,12,19,2,4,1,3,22,1,9,1,13,5,2,2,1,3,1,0,1,3,1,1,1,1,1,22,0.09771677,25.85771609,8.868369663,1.116387553,,18,22,20,24,-298.8879763,
53A6,1zvg,1,10,0,14,3,14,6,2,12,20,1,3,1,3,22,2,9,1,14,4,2,2,1,3,1,0,1,2,2,1,1,1,1,22,0.102313102,25.96966449,8.838187239,1.116749016,,19,21,20,23,-298.883737,
53A6,2cwr,3,0,0,16,3,53,3,1,3,42,2,4,1,4,40,1,1,1,14,26,2,3,1,3,1,1,1,3,1,1,1,1,1,40,0.234303448,31.87275046,11.79578718,1.323043622,0.016,40,45,41,49,-247.9246344,
53A6,2cwr,3,0,0,15,2,52,4,1,3,41,2,4,1,4,41,1,1,2,14,25,2,4,1,2,1,1,1,3,1,1,1,1,1,41,0.217367706,32.279459,10.91258545,1.322438764,,39,42,41,46,-247.8765258,
53A6,2cwr,3,0,0,14,2,54,6,1,3,40,2,4,1,5,41,1,1,1,14,24,2,4,2,2,1,1,1,3,1,1,1,1,1,41,0.104189978,32.21293931,10.15552785,1.298998439,,42,44,44,48,-247.8766184,
53A6,2czn,3,0,0,16,2,52,6,1,3,42,2,5,1,6,42,1,1,2,16,25,2,4,2,2,1,1,1,4,1,1,1,1,1,42,0.171737806,36.24885184,11.41300253,1.356116876,0.011,29,43,39,46,-256.2162689,
53A6,2czn,3,0,0,17,1,53,7,1,2,43,2,5,1,7,42,1,1,2,15,27,2,4,2,2,1,1,1,3,1,1,1,1,1,42,0.175761586,35.04355723,11.20657012,1.352350034,,30,45,40,49,-256.2488947,
53A6,2czn,3,0,0,15,2,55,6,1,3,42,2,6,1,6,42,1,1,2,15,25,2,4,2,2,1,1,1,5,1,1,1,1,1,42,0.199947558,36.92890213,10.66152975,1.378694718,,29,45,39,49,-256.199406,
53A6,2gb1,3,14,2,5,2,23,5,2,17,18,1,1,1,3,14,1,14,1,3,14,1,1,1,3,1,0,1,1,1,1,0,1,1,14,0.132879052,23.80895124,6.978433241,1.064424845,,19,30,20,32,-298.0604018,
53A6,2gb1,2,14,1,5,2,23,5,2,17,17,1,1,1,3,14,1,14,1,4,12,1,1,2,2,1,0,1,1,1,1,0,1,1,14,0.151494446,25.49297064,6.352366152,1.076439974,,18,29,20,32,-298.0649254,
53A6,2gb1,2,10,0,8,2,23,4,2,13,17,1,1,1,3,18,1,10,1,5,11,1,2,1,3,1,0,1,1,1,1,0,1,1,18,0.220440388,24.71247734,7.037802327,1.072430245,,16,25,17,27,-298.0453733,
53A6,2gkt,2,10,2,10,2,7,3,2,12,11,1,2,1,2,20,1,9,1,6,4,1,1,1,3,1,0,2,1,1,1,1,1,1,20,0.134580106,20.29497894,8.745880715,1.020205232,,15,18,16,21,-305.5824588,
53A6,2gkt,2,10,0,7,3,7,6,2,11,11,1,2,0,2,21,1,8,1,7,4,1,2,1,2,0,0,1,1,1,1,1,1,1,21,0.126899452,21.04070145,8.727488277,1.044540687,,14,18,15,21,-305.5753552,
53A6,2gkt,2,10,0,8,3,6,5,2,10,10,1,2,1,2,22,1,8,1,6,4,1,2,1,2,0,1,1,2,1,1,1,1,1,22,0.173887198,21.73195519,8.418928649,1.063703075,,13,17,14,19,-305.5520974,
53A6,2ovn,2,7,7,1,0,0,2,1,6,2,1,1,0,1,5,1,5,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,5,0.359834816,12.1297086,6.447223959,0.895998365,0.074,3,6,3,6,-772.8300453,1.3
53A6,2ovn,3,4,5,3,0,0,4,1,3,2,1,1,1,1,8,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,0.466882534,10.41344443,6.649816682,0.803947019,,1,4,1,4,-772.7794654,
53A6,2ovn,1,6,3,1,0,0,1,1,6,1,1,1,0,1,7,1,5,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,7,0.348999854,11.47478009,5.193804068,0.799994425,,3,6,3,7,-773.0388591,
53A6,2pne,3,0,0,10,4,3,6,1,1,31,1,17,0,2,29,0,0,1,27,3,1,2,1,1,0,0,0,17,1,0,1,1,1,29,0.222053226,25.23752888,10.85628845,1.382689066,,29,34,30,35,-286.075172,
53A6,2pne,3,0,0,10,5,2,5,1,1,33,1,18,1,2,25,0,0,1,29,4,1,2,1,1,1,0,1,18,1,0,1,0,1,25,0.20664709,24.25396456,11.12861246,1.390475558,,32,33,34,35,-286.0929166,
53A6,2pne,3,0,0,10,6,2,5,1,1,34,1,18,0,2,23,0,0,1,29,4,1,1,1,1,0,0,1,18,1,0,1,1,1,23,0.21819825,24.30014355,11.01938612,1.393382578,,34,34,35,36,-286.1478959,
53A6,2ppo,3,9,1,14,3,36,18,2,12,37,2,5,1,4,42,1,9,2,17,19,1,2,1,3,1,0,1,4,1,1,2,1,1,42,0.09756349,43.39320086,7.31836311,1.342484126,,45,49,48,54,-246.4767712,
53A6,2ppo,2,8,2,16,3,35,15,2,9,32,3,6,1,6,47,1,6,1,15,16,1,4,1,3,1,0,1,5,2,1,2,1,1,47,0.183923936,41.15748008,9.39144892,1.377068575,,38,46,40,51,-246.5279271,
53A6,2ppo,2,9,5,13,5,30,17,2,11,36,2,5,1,5,44,1,7,1,18,17,1,4,1,3,1,0,1,4,1,1,2,1,1,44,0.112451764,42.03078604,7.553160277,1.338327815,,40,45,42,50,-246.5089422,
53A6,3ci2,3,11,0,10,4,10,6,3,16,12,2,4,0,3,23,2,11,1,8,4,1,3,1,4,0,0,1,3,1,1,1,1,1,23,0.118472578,23.98945489,10.7586994,1.112986901,0.011,16,25,18,28,-252.5383488,1.9
53A6,3ci2,2,11,0,10,4,13,5,2,14,13,2,4,0,5,21,1,10,1,8,4,1,4,2,3,0,0,2,4,1,1,2,1,1,21,0.128850772,24.75412934,10.72592715,1.118388148,,15,23,17,26,-252.4550253,
